timePeriod,count
201907310000,18
201907300000,25
201907290000,15
201907280000,27
201907270000,23
201907260000,39
201907250000,44
201907240000,18
201907230000,26
201907220000,26
201907210000,48
201907200000,21
201907190000,26
201907180000,34
201907170000,33
201907160000,18
201907150000,27
201907140000,19
201907130000,32
201907120000,19
201907110000,28
201907100000,73
201907090000,40
201907080000,25
201907070000,32
201907060000,23
201907050000,19
201907040000,31
201907030000,30
201907020000,23
201907010000,15
201906300000,25
201906290000,28
201906280000,34
201906270000,28
201906260000,18
201906250000,20
201906240000,25
201906230000,18
201906220000,24
201906210000,34
201906200000,26
201906190000,29
201906180000,16
201906170000,20
201906160000,26
201906150000,15
201906140000,17
201906130000,34
201906120000,36
201906110000,21
201906100000,19
201906090000,16
201906080000,23
201906070000,31
201906060000,23
201906050000,21
201906040000,28
201906030000,19
201906020000,37
201906010000,39
201905310000,36
201905300000,59
201905290000,48
201905280000,26
201905270000,23
201905260000,20
201905250000,13
201905240000,27
201905230000,15
201905220000,10
201905210000,23
201905200000,11
201905190000,25
201905180000,13
201905170000,53
201905160000,36
201905150000,42
201905140000,24
201905130000,28
201905120000,21
201905110000,19
201905100000,36
201905090000,35
201905080000,24
201905070000,29
201905060000,11
201905050000,21
201905040000,8
201905030000,19
201905020000,19
201905010000,34
201904300000,31
201904290000,16
201904280000,20
201904270000,16
201904260000,13
201904250000,28
201904240000,15
201904230000,23
201904220000,22
201904210000,30
201904200000,16
201904190000,18
201904180000,18
201904170000,19
201904160000,30
201904150000,17
201904140000,20
201904130000,19
201904120000,31
201904110000,13
201904100000,16
201904090000,15
201904080000,25
201904070000,21
201904060000,18
201904050000,19
201904040000,31
201904030000,27
201904020000,23
201904010000,15
201903310000,21
201903300000,19
201903290000,32
201903280000,28
201903270000,27
201903260000,28
201903250000,396
201903240000,60
201903230000,37
201903220000,34
201903210000,31
201903200000,34
201903190000,35
201903180000,139
201903170000,16
201903160000,20
201903150000,21
201903140000,24
201903130000,327
201903120000,28
201903110000,23
201903100000,20
201903090000,21
201903080000,25
201903070000,21
201903060000,28
201903050000,23
201903040000,20
201903030000,16
201903020000,15
201903010000,30
201902280000,28
201902270000,32
201902260000,35
201902250000,34
201902240000,35
201902230000,40
201902220000,22
201902210000,17
201902200000,37
201902190000,21
201902180000,14
201902170000,16
201902160000,26
201902150000,31
201902140000,23
201902130000,15
201902120000,24
201902110000,20
201902100000,23
201902090000,28
201902080000,25
201902070000,120
201902060000,78
201902050000,13
201902040000,27
201902030000,26
201902020000,25
201902010000,15
201901310000,17
201901300000,10
201901290000,25
201901280000,23
201901270000,17
201901260000,19
201901250000,23
201901240000,29
201901230000,23
201901220000,27
201901210000,28
201901200000,31
201901190000,27
201901180000,9
201901170000,20
201901160000,21
201901150000,69
201901140000,18
201901130000,22
201901120000,27
201901110000,28
201901100000,28
201901090000,24
201901080000,35
201901070000,16
201901060000,23
201901050000,29
201901040000,26
201901030000,23
201901020000,37
201901010000,20
201812310000,15
201812300000,19
201812290000,28
201812280000,24
201812270000,15
201812260000,13
201812250000,5
201812240000,21
201812230000,16
201812220000,19
201812210000,10
201812200000,10
201812190000,15
201812180000,17
201812170000,16
201812160000,16
201812150000,24
201812140000,16
201812130000,24
201812120000,27
201812110000,21
201812100000,19
201812090000,15
201812080000,21
201812070000,24
201812060000,17
201812050000,20
201812040000,13
201812030000,10
201812020000,16
201812010000,9
201811300000,26
201811290000,19
201811280000,17
201811270000,19
201811260000,15
201811250000,21
201811240000,19
201811230000,26
201811220000,20
201811210000,17
201811200000,13
201811190000,21
201811180000,18
201811170000,18
201811160000,16
201811150000,25
201811140000,15
201811130000,24
201811120000,17
201811110000,26
201811100000,15
201811090000,27
201811080000,23
201811070000,46
201811060000,35
201811050000,30
201811040000,16
201811030000,19
201811020000,17
201811010000,24
201810310000,17
201810300000,49
201810290000,39
201810280000,7
201810270000,18
201810260000,30
201810250000,20
201810240000,17
201810230000,20
201810220000,10
201810210000,12
201810200000,24
201810190000,44
201810180000,13
201810170000,12
201810160000,16
201810150000,15
201810140000,18
201810130000,14
201810120000,10
201810110000,14
201810100000,16
201810090000,19
201810080000,15
201810070000,13
201810060000,26
201810050000,21
201810040000,19
201810030000,18
201810020000,21
201810010000,20
201809300000,10
201809290000,20
201809280000,48
201809270000,20
201809260000,13
201809250000,12
201809240000,18
201809230000,10
201809220000,13
201809210000,31
201809200000,18
201809190000,61
201809180000,11
201809170000,16
201809160000,13
201809150000,13
201809140000,19
201809130000,27
201809120000,25
201809110000,21
