timePeriod,count
201908130000,17
201908140000,22
201908150000,15
201908160000,13
201908170000,14
201908180000,11
201908190000,24
201908200000,14
201908210000,13
201908220000,11
201908230000,23
201908240000,41
201906240000,39
201906250000,27
201906260000,28
201906270000,30
201906280000,19
201906290000,12
201906300000,18
201907010000,11
201907020000,14
201907030000,19
201907040000,17
201907050000,71
201907060000,25
201907070000,80
201907080000,269
201907090000,104
201907100000,17
201907110000,31
201907120000,20
201907130000,21
201907140000,12
201907150000,32
201907160000,61
201907170000,25
201907180000,24
201907190000,13
201907200000,17
201907210000,12
201907220000,16
201907230000,23
201907240000,17
201905240000,15
201905250000,6
201905260000,9
201905270000,16
201905280000,23
201905290000,15
201905300000,23
201905310000,21
201906010000,20
201906020000,9
201906030000,25
201906040000,13
201906050000,12
201906060000,16
201906070000,12
201906080000,10
201906090000,10
201906100000,15
201906110000,13
201906120000,8
201906130000,31
201906140000,41
201906150000,14
201906160000,4
201906170000,9
201906180000,11
201906190000,17
201906200000,18
201906210000,13
201906220000,8
201906230000,14
201904230000,22
201904240000,16
201904250000,88
201904260000,14
201904270000,7
201904280000,9
201904290000,5
201904300000,14
201905010000,16
201905020000,11
201905030000,11
201905040000,11
201905050000,10
201905060000,9
201905070000,15
201905080000,15
201905090000,25
201905100000,12
201905110000,20
201905120000,11
201905130000,13
201905140000,16
201905150000,6
201905160000,7
201905170000,14
201905180000,10
201905190000,7
201905200000,13
201905210000,10
201905220000,10
201905230000,23
201903230000,12
201903240000,8
201903250000,8
201903260000,449
201903270000,22
201903280000,24
201903290000,22
201903300000,10
201903310000,14
201904010000,22
201904020000,15
201904030000,20
201904040000,26
201904050000,26
201904060000,8
201904070000,295
201904080000,116
201904090000,23
201904100000,21
201904110000,24
201904120000,16
201904130000,8
201904140000,13
201904150000,11
201904160000,16
201904170000,16
201904180000,20
201904190000,9
201904200000,9
201904210000,9
201904220000,16
201902200000,35
201902210000,25
201902220000,34
201902230000,21
201902240000,17
201902250000,19
201902260000,23
201902270000,29
201902280000,26
201903010000,5
201903020000,18
201903030000,23
201903040000,32
201903050000,29
201903060000,19
201903070000,22
201903080000,60
201903090000,30
201903100000,24
201903110000,16
201903120000,24
201903130000,32
201903140000,23
201903150000,19
201903160000,15
201903170000,14
201903180000,23
201903190000,11
201903200000,17
201903210000,12
201903220000,14
201901200000,23
201901210000,15
201901220000,73
201901230000,15
201901240000,15
201901250000,27
201901260000,16
201901270000,11
201901280000,18
201901290000,26
201901300000,37
201901310000,21
201902010000,22
201902020000,10
201902030000,10
201902040000,70
201902050000,24
201902060000,38
201902070000,16
201902080000,25
201902090000,35
201902100000,28
201902110000,45
201902120000,28
201902130000,27
201902140000,13
201902150000,35
201902160000,45
201902170000,13
201902180000,17
201902190000,18
201812200000,11
201812210000,10
201812220000,19
201812230000,34
201812240000,13
201812250000,7
201812260000,22
201812270000,13
201812280000,22
201812290000,67
201812300000,11
201812310000,15
201901010000,10
201901020000,16
201901030000,17
201901040000,23
201901050000,11
201901060000,8
201901070000,24
201901080000,45
201901090000,22
201901100000,26
201901110000,13
201901120000,15
201901130000,13
201901140000,19
201901150000,15
201901160000,14
201901170000,11
201901180000,23
201901190000,18
201811190000,5
201811200000,7
201811210000,16
201811220000,7
201811230000,8
201811240000,15
201811250000,8
201811260000,14
201811270000,30
201811280000,55
201811290000,59
201811300000,50
201812010000,38
201812020000,15
201812030000,20
201812040000,9
201812050000,112
201812060000,51
201812070000,14
201812080000,10
201812090000,5
201812100000,8
201812110000,6
201812120000,26
201812130000,14
201812140000,16
201812150000,6
201812160000,9
201812170000,20
201812180000,23
201812190000,17
201810190000,14
201810200000,3
201810210000,5
201810220000,7
201810230000,13
201810240000,15
201810250000,13
201810260000,20
201810270000,15
201810280000,19
201810290000,13
201810300000,16
201810310000,15
201811010000,13
201811020000,10
201811030000,8
201811040000,9
201811050000,25
201811060000,25
201811070000,17
201811080000,15
201811090000,14
201811100000,7
201811110000,6
201811120000,17
201811130000,23
201811140000,9
201811150000,14
201811160000,11
201811170000,18
201811180000,13
201809180000,28
201809190000,14
201809200000,12
201809210000,12
201809220000,5
201809230000,6
201809240000,14
201809250000,12
201809260000,11
201809270000,18
201809280000,12
201809290000,12
201809300000,17
