timePeriod,count
202010020000,3
202010030000,2
202010040000,1
202010050000,3
202010060000,3
202010070000,3
202010080000,4
202010090000,3
202010100000,3
202010110000,0
202010120000,1
202010130000,1
202010140000,0
202010150000,0
202010160000,2
202010170000,0
202010180000,3
202010190000,1
202010200000,4
202010210000,3
202010220000,1
202010230000,4
202010240000,3
202010250000,0
202010260000,0
202010270000,0
202010280000,0
202010290000,3
202010300000,1
202010310000,0
202008310000,0
202009010000,1
202009020000,5
202009030000,11
202009040000,1
202009050000,2
202009060000,2
202009070000,2
202009080000,1
202009090000,2
202009100000,2
202009110000,2
202009120000,1
202009130000,0
202009140000,1
202009150000,3
202009160000,0
202009170000,1
202009180000,0
202009190000,1
202009200000,0
202009210000,1
202009220000,0
202009230000,0
202009240000,0
202009250000,0
202009260000,1
202009270000,2
202009280000,0
202009290000,3
202009300000,0
202007310000,1
202008010000,3
202008020000,0
202008030000,1
202008040000,1
202008050000,5
202008060000,0
202008070000,3
202008080000,2
202008090000,0
202008100000,7
202008110000,1
202008120000,0
202008130000,1
202008140000,1
202008150000,0
202008160000,1
202008170000,2
202008180000,3
202008190000,1
202008200000,1
202008210000,0
202008220000,0
202008230000,0
202008240000,1
202008250000,58
202008260000,1
202008270000,1
202008280000,1
202008290000,0
202008300000,2
202006300000,0
202007010000,0
202007020000,2
202007030000,0
202007040000,0
202007050000,3
202007060000,1
202007070000,0
202007080000,10
202007090000,7
202007100000,3
202007110000,0
202007120000,1
202007130000,3
202007140000,0
202007150000,1
202007160000,1
202007170000,0
202007180000,8
202007190000,1
202007200000,0
202007210000,0
202007220000,1
202007230000,0
202007240000,2
202007250000,0
202007260000,2
202007270000,2
202007280000,2
202007290000,4
202007300000,1
202005300000,1
202005310000,0
202006010000,0
202006020000,0
202006030000,3
202006040000,0
202006050000,1
202006060000,0
202006070000,0
202006080000,2
202006090000,1
202006100000,0
202006110000,1
202006120000,0
202006130000,2
202006140000,0
202006150000,1
202006160000,1
202006170000,3
202006180000,0
202006190000,1
202006200000,3
202006210000,0
202006220000,1
202006230000,0
202006240000,1
202006250000,6
202006260000,0
202006270000,0
202006280000,1
202006290000,0
202004290000,0
202004300000,1
202005010000,0
202005020000,0
202005030000,3
202005040000,0
202005050000,0
202005060000,3
202005070000,1
202005080000,1
202005090000,1
202005100000,0
202005110000,0
202005120000,0
202005130000,0
202005140000,1
202005150000,1
202005160000,1
202005170000,1
202005180000,0
202005190000,3
202005200000,2
202005210000,2
202005220000,0
202005230000,0
202005240000,0
202005250000,0
202005260000,0
202005270000,1
202005280000,1
202005290000,1
202003290000,0
202003300000,2
202003310000,1
202004010000,1
202004020000,1
202004030000,0
202004040000,5
202004050000,0
202004060000,1
202004070000,0
202004080000,0
202004090000,2
202004100000,0
202004110000,3
202004120000,0
202004130000,1
202004140000,4
202004150000,4
202004160000,0
202004170000,0
202004180000,4
202004190000,0
202004200000,0
202004210000,0
202004220000,0
202004230000,3
202004240000,1
202004250000,0
202004260000,2
202004270000,0
202004280000,0
202002270000,0
202002280000,2
202002290000,2
202003010000,0
202003020000,3
202003030000,0
202003040000,1
202003050000,2
202003060000,3
202003070000,4
202003080000,0
202003090000,1
202003100000,1
202003110000,3
202003120000,1
202003130000,1
202003140000,0
202003150000,1
202003160000,0
202003170000,0
202003180000,1
202003190000,0
202003200000,0
202003210000,0
202003220000,1
202003230000,0
202003240000,1
202003250000,1
202003260000,0
202003270000,0
202003280000,0
202001270000,0
202001280000,4
202001290000,0
202001300000,0
202001310000,0
202002010000,1
202002020000,1
202002030000,0
202002040000,1
202002050000,1
202002060000,9
202002070000,26
202002080000,25
202002090000,1
202002100000,1
202002110000,0
202002120000,2
202002130000,2
202002140000,3
202002150000,2
202002160000,1
202002170000,1
202002180000,0
202002190000,1
202002200000,0
202002210000,0
202002220000,2
202002230000,1
202002240000,3
202002250000,1
202002260000,1
201912270000,1
201912280000,3
201912290000,0
201912300000,1
201912310000,4
202001010000,0
202001020000,2
202001030000,3
202001040000,2
202001050000,0
202001060000,1
202001070000,3
202001080000,1
202001090000,1
202001100000,1
202001110000,2
202001120000,0
202001130000,1
202001140000,0
202001150000,3
202001160000,2
202001170000,2
202001180000,2
202001190000,1
202001200000,0
202001210000,2
202001220000,1
202001230000,2
202001240000,0
202001250000,0
202001260000,2
201911260000,2
201911270000,3
