timePeriod,count
201907100000,0
201907110000,0
201907120000,0
201907130000,0
201907140000,0
201907150000,0
201907160000,0
201907170000,0
201907180000,1
201907190000,0
201907200000,0
201907210000,0
201907220000,0
201907230000,1
201907240000,0
201905240000,0
201905250000,0
201905260000,0
201905270000,1
201905280000,1
201905290000,0
201905300000,0
201905310000,1
201906010000,0
201906020000,0
201906030000,0
201906040000,0
201906050000,0
201906060000,1
201906070000,1
201906080000,0
201906090000,0
201906100000,0
201906110000,0
201906120000,0
201906130000,1
201906140000,0
201906150000,3
201906160000,0
201906170000,0
201906180000,0
201906190000,0
201906200000,0
201906210000,0
201906220000,0
201906230000,0
201904230000,0
201904240000,0
201904250000,2
201904260000,1
201904270000,0
201904280000,0
201904290000,0
201904300000,0
201905010000,0
201905020000,0
201905030000,0
201905040000,1
201905050000,0
201905060000,0
201905070000,0
201905080000,0
201905090000,0
201905100000,1
201905110000,0
201905120000,0
201905130000,0
201905140000,0
201905150000,2
201905160000,1
201905170000,1
201905180000,0
201905190000,0
201905200000,0
201905210000,1
201905220000,0
201905230000,0
201903230000,0
201903240000,0
201903250000,0
201903260000,0
201903270000,1
201903280000,0
201903290000,0
201903300000,0
201903310000,0
201904010000,2
201904020000,2
201904030000,0
201904040000,0
201904050000,0
201904060000,0
201904070000,2
201904080000,2
201904090000,1
201904100000,1
201904110000,0
201904120000,1
201904130000,0
201904140000,2
201904150000,0
201904160000,1
201904170000,1
201904180000,0
201904190000,1
201904200000,0
201904210000,0
201904220000,0
201902200000,0
201902210000,1
201902220000,1
201902230000,0
201902240000,0
201902250000,1
201902260000,2
201902270000,0
201902280000,0
201903010000,1
201903020000,0
201903030000,0
201903040000,0
201903050000,0
201903060000,0
201903070000,0
201903080000,0
201903090000,1
201903100000,0
201903110000,1
201903120000,1
201903130000,0
201903140000,0
201903150000,1
201903160000,0
201903170000,0
201903180000,0
201903190000,1
201903200000,0
201903210000,0
201903220000,0
201901200000,0
201901210000,2
201901220000,0
201901230000,1
201901240000,0
201901250000,0
201901260000,1
201901270000,0
201901280000,0
201901290000,0
201901300000,0
201901310000,1
201902010000,0
201902020000,0
201902030000,0
201902040000,0
201902050000,0
201902060000,2
201902070000,0
201902080000,1
201902090000,0
201902100000,0
201902110000,1
201902120000,0
201902130000,1
201902140000,1
201902150000,2
201902160000,0
201902170000,0
201902180000,0
201902190000,0
201812200000,1
201812210000,1
201812220000,0
201812230000,0
201812240000,0
201812250000,0
201812260000,1
201812270000,0
201812280000,0
201812290000,0
201812300000,0
201812310000,1
201901010000,0
201901020000,0
201901030000,0
201901040000,1
201901050000,0
201901060000,0
201901070000,0
201901080000,2
201901090000,0
201901100000,1
201901110000,0
201901120000,0
201901130000,0
201901140000,1
201901150000,0
201901160000,0
201901170000,0
201901180000,0
201901190000,2
201811190000,0
201811200000,0
201811210000,0
201811220000,0
201811230000,0
201811240000,0
201811250000,0
201811260000,1
201811270000,2
201811280000,0
201811290000,0
201811300000,1
201812010000,0
201812020000,0
201812030000,0
201812040000,0
201812050000,0
201812060000,0
201812070000,0
201812080000,0
201812090000,0
201812100000,0
201812110000,0
201812120000,0
201812130000,0
201812140000,0
201812150000,0
201812160000,0
201812170000,2
201812180000,0
201812190000,0
201810190000,0
201810200000,0
201810210000,1
201810220000,0
201810230000,0
201810240000,0
201810250000,0
201810260000,1
201810270000,0
201810280000,0
201810290000,3
201810300000,0
201810310000,1
201811010000,6
201811020000,0
201811030000,0
201811040000,0
201811050000,0
201811060000,0
201811070000,1
201811080000,0
201811090000,1
201811100000,0
201811110000,0
201811120000,0
201811130000,0
201811140000,0
201811150000,0
201811160000,0
201811170000,0
201811180000,0
201809180000,1
201809190000,0
201809200000,0
201809210000,0
201809220000,0
201809230000,0
201809240000,0
201809250000,0
201809260000,0
201809270000,0
201809280000,0
201809290000,0
201809300000,0
201810010000,0
201810020000,0
201810030000,0
201810040000,0
201810050000,2
201810060000,1
201810070000,0
201810080000,0
201810090000,0
201810100000,0
201810110000,0
201810120000,0
201810130000,0
201810140000,0
201810150000,0
201810160000,0
201810170000,0
201810180000,0
201808180000,0
201808190000,0
201808200000,0
201808210000,0
201808220000,0
201808230000,2
201808240000,1
201808250000,0
201808260000,0
201808270000,0
201808280000,0
201808290000,0
201808300000,0
201808310000,1
201809010000,0
201809020000,0
201809030000,0
201809040000,3
201809050000,0
201809060000,0
201809070000,0
201809080000,0
201809090000,0
201809100000,0
201809110000,0
201809120000,1
201809130000,0
201809140000,1
201809150000,0
201809160000,1
201809170000,0
201807180000,0
201807190000,0
201807200000,0
201807210000,0
201807220000,0
201807230000,0
201807240000,0
201807250000,1
201807260000,0
201807270000,0
201807280000,0
201807290000,0
201807300000,0
201807310000,1
201808010000,0
201808020000,0
201808030000,0
201808040000,0
201808050000,0
201808060000,2
201808070000,0
201808080000,0
201808090000,0
201808100000,0
201808110000,0
201808120000,0
201808130000,0
201808140000,0
201808150000,1
201808160000,0
201808170000,0
201807010000,0
201807020000,0
201807030000,0
201807040000,0
201807050000,2
201807060000,2
201807070000,0
201807080000,0
201807090000,0
201807100000,1
201807110000,1
201807120000,0
201807130000,1
201807140000,0
201807150000,0
201807160000,0
201807170000,0
