timePeriod,count
201908110000,200
201908120000,221
201908130000,245
201908140000,222
201908150000,235
201908160000,233
201908170000,226
201908180000,263
201908190000,246
201908200000,272
201908210000,260
201908220000,259
201908230000,208
201908240000,206
201906240000,306
201906250000,249
201906260000,330
201906270000,269
201906280000,312
201906290000,278
201906300000,178
201907010000,193
201907020000,179
201907030000,233
201907040000,249
201907050000,206
201907060000,191
201907070000,166
201907080000,171
201907090000,212
201907100000,284
201907110000,227
201907120000,191
201907130000,911
201907140000,842
201907150000,338
201907160000,258
201907170000,208
201907180000,183
201907190000,205
201907200000,198
201907210000,212
201907220000,218
201907230000,219
201907240000,192
201905240000,222
201905250000,221
201905260000,359
201905270000,251
201905280000,250
201905290000,251
201905300000,233
201905310000,260
201906010000,243
201906020000,297
201906030000,196
201906040000,241
201906050000,247
201906060000,274
201906070000,457
201906080000,439
201906090000,266
201906100000,263
201906110000,225
201906120000,304
201906130000,340
201906140000,238
201906150000,347
201906160000,344
201906170000,298
201906180000,719
201906190000,1379
201906200000,343
201906210000,198
201906220000,197
201906230000,219
201904230000,191
201904240000,228
201904250000,258
201904260000,232
201904270000,249
201904280000,241
201904290000,216
201904300000,295
201905010000,258
201905020000,276
201905030000,1004
201905040000,2400
201905050000,2112
201905060000,1287
201905070000,332
201905080000,220
201905090000,235
201905100000,189
201905110000,190
201905120000,162
201905130000,272
201905140000,493
201905150000,260
201905160000,233
201905170000,238
201905180000,203
201905190000,217
201905200000,199
201905210000,270
201905220000,378
201905230000,304
201903230000,7320
201903240000,1973
201903250000,438
201903260000,294
201903270000,242
201903280000,281
201903290000,246
201903300000,210
201903310000,236
201904010000,183
201904020000,210
201904030000,268
201904040000,249
201904050000,255
201904060000,199
201904070000,210
201904080000,208
201904090000,306
201904100000,225
201904110000,212
201904120000,249
201904130000,213
201904140000,143
201904150000,149
201904160000,215
201904170000,217
201904180000,214
201904190000,205
201904200000,154
201904210000,242
201904220000,243
201902200000,395
201902210000,321
201902220000,305
201902230000,340
201902240000,329
201902250000,656
201902260000,566
201902270000,907
201902280000,6369
201903010000,2275
201903020000,561
201903030000,761
201903040000,875
201903050000,339
201903060000,236
201903070000,383
201903080000,1008
201903090000,811
201903100000,404
201903110000,352
201903120000,289
201903130000,322
201903140000,293
201903150000,207
201903160000,183
201903170000,229
201903180000,195
201903190000,239
201903200000,320
201903210000,312
201903220000,1616
201901200000,294
201901210000,235
201901220000,290
201901230000,286
201901240000,280
201901250000,2276
201901260000,1213
201901270000,364
201901280000,318
201901290000,263
201901300000,413
201901310000,2870
201902010000,704
201902020000,241
201902030000,425
201902040000,345
201902050000,263
201902060000,249
201902070000,269
201902080000,212
201902090000,200
201902100000,226
201902110000,216
201902120000,230
201902130000,331
201902140000,223
201902150000,196
201902160000,315
201902170000,295
201902180000,267
201902190000,230
201812200000,238
201812210000,268
201812220000,179
201812230000,158
201812240000,139
201812250000,581
201812260000,503
201812270000,223
201812280000,233
201812290000,193
201812300000,298
201812310000,406
201901010000,1551
201901020000,2495
201901030000,363
201901040000,211
201901050000,226
201901060000,379
201901070000,266
201901080000,261
201901090000,236
201901100000,335
201901110000,662
201901120000,275
201901130000,1358
201901140000,1767
201901150000,599
201901160000,322
201901170000,232
201901180000,247
201901190000,193
201811190000,189
201811200000,184
201811210000,156
201811220000,130
201811230000,130
201811240000,166
201811250000,212
201811260000,160
201811270000,179
201811280000,257
201811290000,252
201811300000,251
201812010000,169
201812020000,156
201812030000,187
201812040000,199
201812050000,186
201812060000,4730
201812070000,1217
201812080000,367
201812090000,338
201812100000,271
201812110000,201
201812120000,214
201812130000,198
201812140000,180
201812150000,136
201812160000,191
201812170000,1584
201812180000,1188
201812190000,346
201810190000,2449
201810200000,402
201810210000,228
201810220000,324
201810230000,548
201810240000,349
201810250000,218
201810260000,190
201810270000,494
201810280000,370
201810290000,226
201810300000,208
201810310000,210
201811010000,207
201811020000,159
201811030000,121
201811040000,165
201811050000,216
201811060000,167
201811070000,241
201811080000,815
201811090000,445
201811100000,204
201811110000,159
201811120000,178
201811130000,199
201811140000,143
201811150000,165
201811160000,358
201811170000,434
201811180000,207
201809180000,187
201809190000,183
201809200000,186
201809210000,201
201809220000,152
201809230000,143
201809240000,146
201809250000,187
201809260000,197
201809270000,652
201809280000,839
201809290000,277
201809300000,407
201810010000,2097
201810020000,2022
201810030000,1332
201810040000,2133
201810050000,3757
201810060000,868
201810070000,262
201810080000,487
201810090000,563
201810100000,231
201810110000,186
201810120000,254
201810130000,202
201810140000,204
201810150000,303
201810160000,955
201810170000,417
201810180000,5449
201808180000,145
201808190000,162
201808200000,159
201808210000,177
201808220000,224
201808230000,233
201808240000,172
201808250000,160
201808260000,145
201808270000,201
201808280000,184
201808290000,299
201808300000,236
201808310000,172
201809010000,155
201809020000,148
201809030000,144
201809040000,181
201809050000,215
201809060000,177
201809070000,200
201809080000,205
201809090000,425
201809100000,408
201809110000,163
201809120000,162
201809130000,146
201809140000,162
201809150000,172
201809160000,165
201809170000,163
201807180000,143
201807190000,182
201807200000,165
201807210000,139
201807220000,137
201807230000,192
201807240000,1251
201807250000,4034
201807260000,2444
201807270000,1166
201807280000,655
201807290000,513
201807300000,474
201807310000,411
201808010000,411
201808020000,251
201808030000,176
201808040000,153
201808050000,211
201808060000,144
201808070000,205
201808080000,253
201808090000,227
201808100000,197
201808110000,172
201808120000,193
201808130000,191
201808140000,219
201808150000,215
201808160000,208
201808170000,170
201807010000,164
201807020000,258
201807030000,1122
201807040000,1053
201807050000,418
201807060000,294
201807070000,267
201807080000,218
201807090000,177
201807100000,212
201807110000,680
201807120000,340
201807130000,142
201807140000,141
201807150000,157
201807160000,214
201807170000,171
