timePeriod,count
201808040000,17
201808030000,17
201808020000,25
201808010000,24
201807310000,32
201807300000,15
201807290000,15
201807280000,21
201807270000,32
201807260000,52
201807250000,27
201807240000,31
201807230000,26
201807220000,6
201807210000,21
201807200000,24
201807190000,32
201807180000,39
201807170000,43
201807160000,42
201807150000,60
201807140000,10
201807130000,14
201807120000,23
201807110000,18
201807100000,57
201807090000,20
201807080000,8
201807070000,7
201807060000,16
201807050000,16
201807040000,26
201807030000,14
201807020000,16
