timePeriod,count
201908170000,15
201908180000,16
201908190000,20
201908200000,27
201908210000,44
201908220000,24
201908230000,30
201908240000,18
201906240000,10
201906250000,19
201906260000,21
201906270000,16
201906280000,23
201906290000,18
201906300000,10
201907010000,12
201907020000,14
201907030000,26
201907040000,15
201907050000,14
201907060000,25
201907070000,27
201907080000,18
201907090000,15
201907100000,40
201907110000,16
201907120000,12
201907130000,32
201907140000,21
201907150000,20
201907160000,34
201907170000,60
201907180000,22
201907190000,34
201907200000,12
201907210000,11
201907220000,12
201907230000,24
201907240000,15
201905240000,17
201905250000,20
201905260000,42
201905270000,13
201905280000,19
201905290000,22
201905300000,18
201905310000,56
201906010000,32
201906020000,24
201906030000,14
201906040000,19
201906050000,41
201906060000,23
201906070000,42
201906080000,40
201906090000,42
201906100000,25
201906110000,22
201906120000,33
201906130000,21
201906140000,21
201906150000,37
201906160000,23
201906170000,17
201906180000,20
201906190000,71
201906200000,28
201906210000,22
201906220000,19
201906230000,14
201904230000,25
201904240000,17
201904250000,38
201904260000,38
201904270000,28
201904280000,13
201904290000,20
201904300000,13
201905010000,19
201905020000,27
201905030000,18
201905040000,15
201905050000,16
201905060000,22
201905070000,14
201905080000,25
201905090000,41
201905100000,1795
201905110000,1679
201905120000,1161
201905130000,1028
201905140000,331
201905150000,258
201905160000,1630
201905170000,7300
201905180000,2651
201905190000,541
201905200000,228
201905210000,61
201905220000,36
201905230000,32
201903230000,285
201903240000,41
201903250000,33
201903260000,19
201903270000,17
201903280000,22
201903290000,20
201903300000,18
201903310000,22
201904010000,26
201904020000,31
201904030000,35
201904040000,14
201904050000,20
201904060000,33
201904070000,38
201904080000,32
201904090000,22
201904100000,46
201904110000,32
201904120000,47
201904130000,16
201904140000,22
201904150000,15
201904160000,11
201904170000,28
201904180000,24
201904190000,14
201904200000,15
201904210000,18
201904220000,29
201902200000,12
201902210000,30
201902220000,64
201902230000,27
201902240000,14
201902250000,22
201902260000,27
201902270000,20
201902280000,75
201903010000,20
201903020000,24
201903030000,23
201903040000,28
201903050000,22
201903060000,25
201903070000,21
201903080000,25
201903090000,15
201903100000,21
201903110000,25
201903120000,21
201903130000,26
201903140000,63
201903150000,18
201903160000,15
201903170000,28
201903180000,61
201903190000,36
201903200000,24
201903210000,16
201903220000,172
201901200000,29
201901210000,20
201901220000,30
201901230000,39
201901240000,33
201901250000,18
201901260000,18
201901270000,19
201901280000,28
201901290000,66
201901300000,33
201901310000,21
201902010000,22
201902020000,22
201902030000,19
201902040000,21
201902050000,37
201902060000,39
201902070000,18
201902080000,32
201902090000,21
201902100000,22
201902110000,25
201902120000,15
